SAMPLE_ID,USP29_NM_020903_cg07499372,SPO11_NM_198265_NM_012444_cg13888886,RARA_NM_000964_cg00236832,DNASE1L2_NM_001374_cg12619509,TMEM55A_NM_018710_cg06688396,ZIM2_NM_001146327_NM_001146326_NM_015363_cg16519742,CYB5A_NM_001914_NM_148923_cg10878998,GNG11_NM_004126_cg22983529,NCALD_NM_001040630_NM_001040627_NM_001040626_NM_001040625_NM_001040624_NM_001040629_NM_001040628_NM_032041_cg17084151,BCAM_NM_001013257_NM_005581_cg08319238,RARB_NM_016152_NM_000965_cg27486427,PCDHB2_NM_018936_cg02260587,MAP3K6_NM_004672_cg20651453,GABRQ_NM_018558_cg11714014,GDF15_NM_004864_cg16929104,F2RL2_IQGAP2_NM_006633_NM_004101_cg00415993,CALD1_NM_033138_NM_004342_NM_033157_cg14009688,ENTPD3_NM_001248_cg17264618,PAMR1_NM_015430_NM_001001991_cg14542839,FLJ34503_NR_027060_cg19815376,LRRN4CL_NM_203422_cg15538427,TGFB1I1_NM_015927_NM_001164719_NM_001042454_cg10995380,FCGRT_NM_004107_NM_001136019_cg15528736,AP1G2_JPH4_NM_001146028_NM_032452_NM_003917_cg25832796,NRIP2_NM_031474_cg05194726,TSSK2_DGCR14_NM_053006_NM_022719_cg25759381,KRTAP1-1_NM_030967_cg24414383,TFPI_NM_006287_NM_001032281_cg16478145,COL3A1_NM_000090_cg20770175,FBXO44_FBXO2_NM_183412_NM_012168_cg15746187,EMP2_NM_001424_cg00451635,GPR64_NM_001079858_NM_001079859_NM_005756_NM_001079860_cg17119559,FBXO44_FBXO2_NM_183412_NM_183413_NM_033182_NM_012168_NM_001014765_cg06848073,STMN4_NM_030795_cg02130905,SULT1C2_NM_001056_NM_176825_cg23163573,DISP1_NM_032890_cg10942056,KBTBD10_NM_006063_cg05389024,RXFP4_NM_181885_cg08403419,PRELP_NM_201348_NM_002725_cg05955301,CLDN9_NM_020982_cg10282491,PAM_NM_138821_NM_000919_NM_138766_NM_138822_cg20131596,EFS_NM_032459_NM_005864_cg07197059,CLASS
TCGA-E7-A677-01,0.96228599,0.838814773,0.024018247,0.149215174,0,0.87690834,0.064382205,0.025522622,0.018933441,0.040092242,0.019778082,0.936481963,0.083425885,0.017353679,0.052524901,0.251034533,0.043170979,0.067127423,0.057103059,0.438020265,0.271597768,0.026415378,0.139240113,0.121997794,0.079747679,0.716293253,0.34725394,0.670981638,0.12855327,0.221079627,0.185842925,0.234504764,0.276571133,0.48388407,0.069950686,0.205013088,0.663988595,0.454691954,0.294917555,0.271120702,0.07742543,0.107603815,1
TCGA-E7-A678-01,0.986734011,0.791070964,0.021033651,0.09261065,0.062428881,0.869752308,0.012706628,0.033281936,0.014727334,0.016779259,0.023415659,0.819599101,0.019178075,0.012379786,0.049514535,0.037197654,0.025982159,0.06992521,0,0.19198724,0.074816396,0.006739796,0.095832501,0.052985146,0.006408304,0.09898156,0.528605554,0.366626866,0.0051644,0.030907331,0.151601973,0.045608574,0.080252299,0.045683475,0.0581599,0.074808563,0.066198566,0.103641174,0.123919819,0.098650339,0.047027268,0.052245438,1
TCGA-E7-A6MD-01,0.863514193,0.508227195,0.077712657,0.603570765,0.127030604,0.671757981,0.189575319,0.058921711,0.12084787,0.234418861,0.159937031,0.412461417,0.393435425,0.291769049,0.440975748,0.46270457,0.299541349,0.155528198,0.077870153,0.638389881,0.454633689,0.127103901,0.714384808,0.452131355,0.414107737,0.760129649,0.844281487,0.822696117,0.213698062,0.629554327,0.353401745,0.380691153,0.507302997,0.552020402,0.448551544,0.388688745,0.328206537,0.505755074,0.642210459,0.358413046,0.337645258,0.328507797,2
TCGA-E7-A6ME-01,0.853039205,0.662421588,0.060485967,0.80463608,0.127157414,0.838444037,0.103268519,0.104053281,0.063888793,0.093807676,0.060968256,0.846469072,0.203796292,0.110759424,0.3378528,0.487837655,0.173416306,0.129263349,0.062452985,0.617298328,0.497218926,0.055784133,0.917303674,0.173837304,0.149057433,0.845150994,0.964383943,0.881801375,0.693714002,0.453702594,0.344114999,0.421125197,0.448351936,0.223401967,0.334145704,0.293755976,0.134158113,0.539070645,0.338206478,0.619112338,0.240859978,0.282319254,1
TCGA-E7-A6MF-01,0.974562714,0.900579352,0.014694092,0.129459842,0.143998375,0.995697274,0.077530227,0.063153621,0.048026911,0.096303364,0.055558206,0.416219755,0.135407001,0.023942361,0.161788116,1,0.032933293,0.052060203,0.071752787,0,0.089957095,0.011428052,0.037648709,0.014603416,0.020632136,0.06279493,0.854195252,0.208860315,0.30112145,0.031387683,0.077314672,0.36083749,0.077101925,0.52918752,0.148511598,0,0.939781222,0.035570025,0.096105134,0.141852003,0.302667041,0.037402821,1
TCGA-E7-A7DU-01,0.940091735,0.399119601,0.042973519,0.247496706,0.040580526,0.885638606,0.054828002,0.082795211,0.038764901,0.04011661,0.042810077,0.124566434,0.067557812,0.022318409,0.099982038,0.037381852,0.032565294,0.012918379,0.059060539,0.134333427,0.080561721,0.019034147,0.095396171,0.0435613,0.032433322,0.294714178,0.490782918,0.217162743,0.258807829,0.112360019,0.089138832,0.020942929,0.104204652,0.109699899,0.100750551,0.359893549,0.092920343,0.039777721,0.3409592,0.072463456,0.011269571,0.080679568,1
TCGA-E7-A7DV-01,0.3767093,0.590926109,0.052536326,0.612508422,0.156128187,0.5390129,0.345996731,0.096533287,0.105815647,0.31982988,0.174964882,0.355221412,0.255973948,0.308363454,0.43664655,0.316190743,0.366288249,0.253319725,0.092247079,0.622794643,0.50835275,0.213294801,0.287975757,0.239135537,0.197717259,0.803988382,0.942460142,0.766266748,0.656291735,0.786991226,0.49744507,0.420851336,0.650207518,0.627423388,0.519853145,0.668540659,0.556647021,0.809616412,0.701485638,0.451533961,0.411191428,0.479943663,2
TCGA-E7-A7PW-01,0.973725558,0.826358501,0.032883354,0.86315856,0.058919942,0.938824854,0.063042112,0.073739553,0.035206461,0.121597171,0.194944205,0.084382183,0.151380534,0.388984878,0.089791863,0.584559187,0.605816697,0.045034561,0.26763358,0.750223608,0.373346283,0.020125868,0.969536013,0.124582968,0.087088325,0.630794078,0.923566548,0.590850945,0.263469786,0.323929599,0.162269761,0.363560813,0.404666333,0.557998052,0.670053134,0.483509151,0.246229373,0.461370928,0.51467494,0.330688619,0.198961767,0.035582739,1
TCGA-E7-A7XN-01,0.714953516,0.735148864,0.161938861,0.347938287,0.812745319,0.581833387,0.371234704,0.054759459,0.42528933,0.421398799,0.38224156,0.419049801,0.580982638,0.324944988,0.522631286,0.378241736,0.423199965,0.221098875,0.100249211,0.520740515,0.494176001,0.215194395,0.557689182,0.799806853,0.572878949,0.856998839,0.904316358,0.933803383,0.667016401,0.529699395,0.575098272,0.777195074,0.564110831,0.508069397,0.43616276,0.6526501,0.69247658,0.681935309,0.745880427,0.52565399,0.519453097,0.460852866,2
TCGA-E7-A85H-01,0.962943477,0.169901373,0.796485453,0.174602205,0.100445228,0.751991082,0.317532361,0.518609598,0.060891847,0.256093934,0.814196218,0.609158494,0.105531784,0.178848941,0.246462541,0.918532325,1,0.067668439,0.761619382,0.912243319,0.617216262,0.020123802,0.994060808,0.456287485,0.431612636,0.836771721,0.939047837,0.936512917,0.389306931,0.645216438,0.297596638,0.879039943,0.690727897,0.842528813,0.794968805,0.920816355,0.886055919,0.212287626,0.969639666,0.800301095,0.099026406,0.107764207,2
TCGA-E7-A8O7-01,0.968827204,0.924887045,0.041062797,0.230728359,0.059504648,0.892584978,0.119244165,0.083726947,0.035464189,0.096288013,0.047794619,0.79904011,0.073442537,0.078190668,0.158092958,0.067424452,0.060982257,0.068811182,0.090289902,0.133944744,0.257676701,0.032024775,0.170471681,0.1178172,0.158417989,0.631186205,0.689888612,0.270383592,0.242840958,0.274293486,0.244499031,0.213388693,0.240783594,0.141801987,0.158300638,0.699942972,0.069414003,0.160251659,0.312852056,0.290609312,0.231237,0.105924697,1
TCGA-E7-A97P-01,0.901451844,0.754182107,0.50452249,0.68234264,0.345003088,0.684863486,0.286358955,0.102239077,0.260783054,0.275963214,0.1517708,0.321709309,0.612164292,0.602709362,0.438735127,0.399229054,0.290149478,0.222220913,0.122603032,0.526474348,0.45570048,0.084798601,0.568824465,0.560454957,0.692437212,0.865454087,0.937795824,0.970634019,0.48782247,0.380196396,0.558566091,0.607007023,0.451976614,0.540984423,0.319741646,0.567510129,0.485275241,0.53949499,0.564854573,0.410678581,0.513502736,0.408223055,1
TCGA-E7-A97Q-01,0.538164937,0.643846399,0.037419685,0.220256404,0.12174765,0.320632732,0.09356687,0.049002329,0.014388648,0.144711838,0.065712779,0.134924988,0.13430775,0.167244577,0.183248924,0.213727198,0.112051528,0.201318974,0.015721978,0.238156725,0.251127594,0.063528789,0.176828186,0.221217401,0.122918704,0.405741241,0.920113845,0.820658263,0.362759993,0.411656591,0.284616044,0.567942139,0.203801185,0.297309923,0.348272611,0.597343082,0.466841079,0.238380139,0.18176293,0.359088369,0.317470069,0.213847993,1
TCGA-FD-A3B3-01,0.732006979,0.65600649,0.099321759,0.549996436,0.35815235,0.528695851,0.376915168,0.084643038,0.347678197,0.267719226,0.151655796,0.263443424,0.596639854,0.346329005,0.577393593,0.402158596,0.358275482,0.347320017,0.1527963,0.615098163,0.449623528,0.206229637,0.406168205,0.463779826,0.207961381,0.790148949,0.893646876,0.91701324,0.685710209,0.4919985,0.543903568,0.630374107,0.655907953,0.68982791,0.570141455,0.709424999,0.578365796,0.439218295,0.704585841,0.442369038,0.522359302,0.461811305,1
TCGA-FD-A3B4-01,0.988931799,0.877537789,0.026815288,0.504957518,0.178645514,0.900657365,0.222260622,0.085361787,0.176722507,0.155108424,0.633881032,0.718814825,0.201923939,0.430282339,0.387351564,0.293971131,0.167925148,0.110130822,0.453608818,0.824612288,0.272263093,0.074592896,0.330741102,0.841129347,0.431155274,0.871985084,0.880558778,0.740594082,0.273192831,0.280377521,0.57077255,0.405964036,0.355941434,0.411341149,0.641575757,0.707880748,0.376481421,0.72482315,0.459997666,0.482238775,0.45853313,0.241387081,1
TCGA-FD-A3B5-01,0.841474683,0.456334714,0.031579121,0.347977313,0.066977243,0.737989289,0.15114157,0.062298773,0.028522235,0.125876033,0.07356314,0.493109656,0.070275346,0.753532044,0.19069781,0.050428527,0.051883435,0.070363669,0.070956853,0.256302666,0.094327311,0.018501114,0.11211021,0.211536426,0.040820378,0.788677408,0.442934435,0.870748564,0.228634938,0.256801622,0.228506096,0.222102244,0.248265153,0.245467993,0.421421892,0.455003573,0.206503112,0.454166273,0.302552805,0.13495005,0.115972297,0.197585977,1
TCGA-FD-A3B6-01,0.502944068,0.658078199,0.082337631,0.728444171,0.217012245,0.518025624,0.342132003,0.505907949,0.196774312,0.331428911,0.099649215,0.225585909,0.373701646,0.395509974,0.468726816,0.285642124,0.361412642,0.275576002,0.102037499,0.556626134,0.373837838,0.07712849,0.36694102,0.377762473,0.215805004,0.789143938,0.941252816,0.977233953,0.502707583,0.342824447,0.587995488,0.593859673,0.504767321,0.600764403,0.412600345,0.845940346,0.425211605,0.603981848,0.753271759,0.470016254,0.355013825,0.443905822,1
TCGA-FD-A3B7-01,0.883248448,0.821921651,0.076674862,0.426491453,0.185116969,0.760967901,0.39224864,0.130625827,0.320724666,0.247876375,0.125063645,0.531191701,0.515648316,0.104249354,0.404060508,0.562670742,0.389166606,0.206132113,0.155293831,0.586419223,0.450032449,0.226341631,0.392819094,0.414680111,0.383542044,0.736178969,0.909958938,0.86903372,0.846644653,0.453447623,0.538763986,0.764126082,0.586295193,0.569939465,0.519222975,0.790441053,0.696410885,0.521418534,0.615019051,0.452973346,0.50980732,0.461871996,1
TCGA-FD-A3B8-01,0.958063652,0.823168747,0.194083477,0.521214132,0.242559713,0.709554088,0.464073661,0.098137039,0.503420604,0.331186947,0.16854926,0.296761854,0.561566402,0.259885876,0.713831352,0.481268268,0.519588675,0.381859682,0.158729606,0.591624707,0.565800312,0.261121942,0.529758078,0.662958859,0.374357136,0.833148634,0.962302794,0.949736229,0.824765069,0.685160407,0.73850849,0.897163817,0.838620436,0.812651828,0.656007091,0.763487888,0.707705064,0.771017871,0.819292508,0.573436082,0.684492918,0.674584223,1
TCGA-FD-A3N5-01,0.927976551,0.840397465,0.324718575,0.759367134,0.100069699,0.669383206,0.120187638,0.083112776,0.592643084,0.152062699,0.67083477,0.468341731,0.042212952,0.053507045,0.502872216,0.073823165,0.124443396,0.129116391,0.071117445,0.585244529,0.353233451,0.220168599,0.169252428,0.196685708,0.082505601,0.851787088,0.803857735,0.870775055,0.396887233,0.119960381,0.276491048,0.200106789,0.187809099,0.259940517,0.453259701,0.942415857,0.343662756,0.694594799,0.506286874,0.860909534,0.301962174,0.322003977,1
TCGA-FD-A3N6-01,0.982592065,0.789483679,0.237944785,0.838905778,1,0.832626347,0.154082334,0.037733684,0.029100015,0.186932285,0.077970412,0.102252179,0.142140999,0.395611363,0.262937076,0.1139595,0.148696001,0.025510015,0.104423722,0.324028571,0.076330359,0.026848703,0.322261624,0.242626119,0.644435366,0.811514232,0.365983571,0.794152367,0.318629628,0.138824444,0.273751187,0.16806582,0.181075493,0.140169236,0.475324028,0.223513334,0.15637536,0.439634784,0.220180112,0.237693822,0.228680554,0.133390219,1
TCGA-FD-A3NA-01,0.960204612,0.730990267,0.591853759,0.660752203,0.169903151,0.433436481,0.225100197,0.080252733,0.05228217,0.173225777,0.226667387,0.395601387,0.210879144,0.07465345,0.253813513,0.217609567,0.257352429,0.067287167,0.086632602,0.70195398,0.533825584,0.058439705,0.612815411,0.246712312,0.135219264,0.723714786,0.936044736,0.615042893,0.429834625,0.315265709,0.344721331,0.496230325,0.406840736,0.489331691,0.447224293,0.480171742,0.403035372,0.611205421,0.406152205,0.574241895,0.319783376,0.306567234,1
TCGA-FD-A3SJ-01,0.65186916,0.565307611,0.027914218,0.253277074,0.089011938,0.353657445,0.218141478,0.077349516,0.039337253,0.202709297,0.067069912,0.122085062,0.188147161,0.153573422,0.356711109,0.527906582,0.234777487,0.078230265,0.081373101,0.427506079,0.248103444,0.094488171,0.467442141,0.343863871,0.082350353,0.319016881,0.989051486,0.944406255,0.463338507,0.468721578,0.364060787,0.620991998,0.447486896,0.594863819,0.388035884,0.389370427,0.288315299,0.465910426,0.342637417,0.278014112,0.282687734,0.290206395,1
TCGA-FD-A3SL-01,0.933026753,0.865533532,0.910517619,0.186168938,0.104430839,0.91842188,0.142549039,0.057691267,0.070121746,0.285647946,0.164519585,0.523663374,0.068676236,0.115953166,0.325639984,0.258159584,0.158974027,0.070675802,0.11391958,0.601979336,0.276988553,0.027831213,0.277928071,0.47645751,0.154049754,0.588760921,0.974321822,0.956007507,0.275104256,0.351567518,0.377133191,0.539516588,0.321089385,0.483091739,0.498280063,0.432409059,0.49416019,0.434580897,0.304285897,0.257644809,0.254260849,0.327799569,1
TCGA-FD-A3SM-01,0.375868736,0.740176423,0.233082913,0.747708578,0.098972369,0.277729979,0.158407967,0.068907795,0.045834086,0.144389278,0.069295351,0.200410577,0.114504074,0.645967188,0.235721043,0.210241089,0.127387783,0.097026867,0.13038895,0.728178425,0.337779547,0.038863761,0.449070171,0.177037515,0.069405391,0.37919885,0.909988564,0.916221786,0.200808655,0.373796355,0.217850495,0.345767601,0.319412665,0.362074167,0.374161299,0.541577479,0.243753011,0.450012245,0.160368007,0.491437499,0.217106712,0.194759545,1
TCGA-FD-A3SN-01,0.989554998,0.42252785,0.041950395,0.782595412,0.246774498,0.743005193,0.160516937,0.466615119,0.054219337,0.411604627,0.500163431,0.693135643,0.191743072,0.707094494,0.266395687,0.173053933,0.130368268,0.139610151,0.573015576,0.725423407,0.498166754,0.041393253,0.163253443,0.200765674,0.351030504,0.820877601,0.953680387,0.373830367,0.160067559,0.292625404,0.260526009,0.410556845,0.254589752,0.368493388,0.260443911,0.827465095,0.221843905,0.577355369,0.501940125,0.332255788,0.714556826,0.223203588,2
TCGA-FD-A3SO-01,0.979385228,0.781659258,0.051816349,0.749904917,0.16943771,0.836364979,0.319190239,0.096542231,0.823211964,0.303578171,0.086827675,0.677441829,0.302029523,0.57468807,0.682207772,0.209069119,0.26306872,0.184634234,0.356012416,0.749222479,0.302111082,0.111017966,0.352715586,0.683179593,0.317846393,0.86006062,0.873678674,0.959606172,0.502862167,0.609789567,0.368359937,0.625551486,0.498322249,0.479665475,0.844333244,0.754164831,0.414649005,0.516803171,0.388064895,0.422985437,0.368487119,0.381474718,2
TCGA-FD-A3SP-01,0.880998976,0.75860366,0.082007042,0.54719634,0.213495637,0.617903388,0.323913581,0.082970469,0.166651127,0.319099526,0.103583941,0.185048664,0.420244659,0.368522417,0.495787335,0.338618711,0.287377902,0.206797811,0.10908634,0.614691007,0.456689576,0.122899144,0.367517432,0.613122603,0.272412183,0.821085271,0.976623549,0.95622356,0.726522178,0.475576976,0.51524698,0.69061696,0.512104092,0.592541267,0.429751157,0.617705802,0.725138328,0.786556598,0.480421432,0.470466541,0.427351549,0.4747405,1
TCGA-FD-A3SQ-01,0.971919767,0.789334384,0.098611244,0.36242282,0.163942708,0.860004574,0.238033672,0.173065178,0.104994959,0.259237577,0.340754034,0.664772668,0.133095236,0.154215128,0.445495253,0.235695562,0.191577135,0.221743467,0.125487248,0.300121099,0.354304242,0.15824841,0.330813504,0.340614792,0.249373245,0.547865027,0.930920271,0.826507339,0.317991067,0.406341634,0.328739137,0.637016055,0.42779927,0.411902001,0.393082851,0.706015155,0.52998517,0.510933349,0.361412458,0.387700702,0.374198168,0.252594701,1
TCGA-FD-A3SR-01,0.981966202,0.591218365,0.10501315,0.6607513,0.139073536,0.589883099,0.1892349,0.093382233,0.339705863,0.188408586,0.337030874,0.534407725,0.391177807,0.695423211,0.386557051,0.776372607,0.169451688,0.180979322,0.06749162,0.375898232,0.288763437,0.10450219,0.5378721,0.521908997,0.198320559,0.659172715,0.965808101,0.930969282,0.772821322,0.647953648,0.384955468,0.970723707,0.674912989,0.416643153,0.541630407,0.822789333,0.682039298,0.318241666,0.36313865,0.313538676,0.3158428,0.251616834,1
TCGA-FD-A3SS-01,0.945735701,0.54183686,0.290257414,0.72963594,0.099753579,0.483814635,0.138849862,0.080943897,0.490005762,0.174414648,0.163990786,0.144123703,0.159377799,0.512847424,0.627557323,0.730642358,0.178699381,0.080686951,0.244123549,0.649880243,0.38351347,0.031459238,0.404565699,0.795576414,0.280989703,0.677485352,0.969300483,0.96657382,0.877320778,0.567649768,0.298880713,0.767756543,0.299229924,0.36040891,0.478307953,0.87532273,0.799267257,0.729324824,0.395178806,0.313095745,0.256662805,0.347307389,2
TCGA-FD-A43N-01,0.814530908,0.680049446,0.073917157,0.773581372,0.095483061,0.827277101,0.180705011,0.10416722,0.015553734,0.219503638,0.260827992,0.337727133,0.177697506,0.269554876,0.270199694,0.138294654,0.121190074,0.249955697,0.133009399,0.470337495,0.337990865,0.132308736,0.662201204,0.199103637,0.153511483,0.50357753,0.955788804,0.674776447,0.103219762,0.27465757,0.359257187,0.326265453,0.258334754,0.390794232,0.289925034,0.258726866,0.189808458,0.502828386,0.275455322,0.599756037,0.188108879,0.173112716,1
TCGA-FD-A43P-01,0.865371382,0.692136545,0.320248942,0.743413875,0.317627993,0.543501409,0.361902617,0.155149424,0.316950894,0.213307887,0.209619042,0.30587286,0.498013386,0.11167268,0.653540987,0.735649787,0.499373388,0.250496412,0.100960695,0.713282292,0.491902154,0.206514143,0.641992919,0.539112941,0.395550079,0.910069415,0.961657453,0.921896392,0.513307286,0.512262187,0.472064562,0.731536506,0.595437161,0.509781068,0.527483073,0.966354099,0.595279593,0.72193082,0.785490939,0.639160263,0.51363014,0.420362437,2
TCGA-FD-A43S-01,0.974429919,0.793644473,0.181355808,0.473521844,0.25611345,0.80237797,0.391553372,0.16484871,0.425524256,0.351283364,0.221648895,0.371741588,0.638306026,0.35597895,0.53892648,0.593071413,0.537845453,0.298731699,0.177957344,0.473456153,0.512096899,0.296406387,0.505426685,0.626815119,0.584833972,0.755586967,0.946301154,0.87643977,0.72095157,0.637638509,0.602279841,0.666406467,0.712934019,0.70533435,0.521214316,0.686082153,0.607068276,0.628377871,0.738211601,0.56644642,0.612785607,0.549278448,2
TCGA-FD-A43U-01,0.95211822,0.716543567,0.395888042,0.562981894,0.183657,0.701038599,0.379280475,0.12879514,0.193374342,0.241907546,0.492891031,0.45438704,0.372195338,0.362636494,0.53080254,0.41504942,0.370765345,0.216310341,0.126136002,0.348939111,0.394568022,0.170844872,0.436805231,0.434875728,0.513800638,0.674060269,0.81741692,0.824501286,0.626215859,0.4795379,0.511896766,0.615905994,0.56417435,0.444547404,0.539287609,0.748299071,0.63675796,0.582042226,0.549922518,0.583683817,0.50509013,0.466431162,1
TCGA-FD-A43X-01,0.797955356,0.851500667,0.011142518,0.896875315,0.089252551,0.979373639,0.043464617,0.089387394,0.028467877,0.049283777,0.047831797,0.938780907,0.092063209,0.024343948,0.127511506,0.014225049,0.022371914,0.008815087,0.055435717,0.268839857,0,0.007499289,0.30376363,0.050693491,0.006322919,0.525789375,0.269335575,0.767531936,0.064009345,0.054443312,0.159425013,0,0.041818663,0.007985044,0.104293095,0.714855594,0.006470618,0.034225043,0.244036075,0.030938166,0.012825446,0.006046522,1
TCGA-FD-A43Y-01,0.685396041,0.799349527,0.048907257,0.345561139,0.214562161,0.451746948,0.21497768,0.111345188,0.148816609,0.189061209,0.117234222,0.192277529,0.468397505,0.234675292,0.432409504,0.288993823,0.231780354,0.150304363,0.1098118,0.48382855,0.218771381,0.166614024,0.406901372,0.554625672,0.593901673,0.692312341,0.885934802,0.739827938,0.48542823,0.564329373,0.490576767,0.714538121,0.536778186,0.521122793,0.451566849,0.506294211,0.384111183,0.460798904,0.653529069,0.550988992,0.35767182,0.323671742,1
TCGA-FD-A5BR-01,0.96414751,0.794272572,0.185935152,0.7576975,0.113279475,0.841210394,0.223302336,0.083289873,0.105465838,0.233631549,0.478881856,0.698729842,0.163030139,0.07873188,0.248121871,0.32001171,0.19918304,0.123803236,0.076571908,0.509728929,0.232204337,0.08937498,0.264063824,0.352040571,0.206453525,0.685366127,0.961429066,0.839390761,0.520187248,0.335872994,0.372699322,0.507174355,0.394217881,0.38091426,0.356981059,0.576013949,0.616570217,0.515686364,0.395949813,0.357605329,0.390504681,0.311774716,1
TCGA-FD-A5BS-01,0.937401679,0.74306613,0.167820732,0.493443727,0.380448304,0.64549628,0.312214283,0.136926328,0.302256153,0.383275587,0.190439416,0.341271479,0.433088936,0.224454993,0.584122318,0.510809554,0.413651124,0.273343176,0.090532306,0.587408561,0.480391752,0.147095633,0.456642628,0.570547138,0.303416205,0.768184401,0.921406534,0.885554632,0.778621252,0.726996841,0.502452666,0.919316944,0.74700859,0.572595357,0.483177959,0.88741187,0.708033136,0.612869963,0.76727304,0.426767369,0.667145402,0.536596565,1
TCGA-FD-A5BT-01,0.986621344,0.727427042,0.12157126,0.492642046,0.319036067,0.71001241,0.317943287,0.119790485,0.35305549,0.357581937,0.169070801,0.48231815,0.600384866,0.129075933,0.470981178,0.494822118,0.332816879,0.289542046,0.09305941,0.384154751,0.610199724,0.143046409,0.521170447,0.724302953,0.299840627,0.790596106,0.970994156,0.925566666,0.631508463,0.778642221,0.571989778,0.982270544,0.679225646,0.6134549,0.568223097,0.808252063,0.69529277,0.781897955,0.75335285,0.487654945,0.557935516,0.496874772,1
